,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999
101,9509.54,11751.95,10548.43,11113.73,10762.66,8869.96,9054.26,9248.54,10606.34,10057.77,8812.74,11255.4,9689.54,8320.88,10993.52,10610.95,10898.3,13356.42,14218.47,16168.46,18883.4,22894.35,16058.12,9503.02,3499.68,8588.38,8228.97,8731.89,12535.35,13058.95,9022.5,10354.55,8764.54,8590.61,7544.53,11119.84,11369.4,13404.78,15846.13,12046.1,13243.48,10628.58,13610.3,14328.75,15028.02,13603.61,15434.62,19393.8,19687.43,17564.55,14333.21,15927.38,13988.39,14281.22,10611.67,12155.83,12845.69,12618.01,11745.39,11618.02,12032.31,11052.02,8161.46,10433.85,10797.7,10032.34,8504.57,9126.73,10074.08,9768.53,9761.47,10088.8,11332.94,12754.16,10481.42,15072.64,12783.05,14767.92,17448.56,18865.31,14938.02,15958.12,15743.97,14438.07,13906.44,13481.94,12192.77,13242.37,14919.66,17204.55,18939.15,19416.73,18309.43,13398.47,9775.93,8885.19,9411.14,9422.91,9437.08,11043.99
102,10029.95,12087.37,10177.18,11236.05,10942.75,9159.28,8711.8,9378.58,10628.32,9958.4,9070.61,11805.86,9853.96,8470.76,11249.37,10429.48,11589.79,13914.44,15009.87,16719.39,19214.11,25135.48,15896.95,9997.47,3846.14,9448.9,7988.85,9351.1,13447.98,14025.07,11019.29,10775.04,9231.56,9211.45,8003.51,11521.12,11839.65,13298.76,15562.7,12983.97,13105.16,11425.08,12810.01,14793.83,15661.33,13989.49,16251.38,21009.13,20949.74,18098.71,14900.54,16729.43,13801.9,14400.68,11026.8,12129.26,13482.9,12754.6,11871.02,11975.43,12161.74,10705.5,8328.11,10508.44,10866.17,10278.73,7648.91,9290.07,10469.3,10018.73,9878.58,10357.15,12025.53,12617.8,10630.43,15303.61,12789.1,15225.93,17255.02,19581.67,15015.23,16531.9,15894.36,14675.18,14298.2,13613.74,12252.36,13840.07,14520.23,18322.1,19914.46,20424.09,18589.85,13162.4,8834.5,9062.5,9321.29,9719.11,9629.52,11231.77
103,10633.96,12548.55,10596.49,10862.91,11366.06,9575.73,8878.13,9947.67,10882.59,9844.39,9342.5,11183.72,9640.69,8541.14,11854.81,10661.71,12173.47,14288.52,15797.67,17807.3,20032.18,26763.73,15876.99,9869.3,6007.08,9128.29,7827.31,10147.64,13883.21,14351.86,11260.07,10782.01,9602.84,9341.37,8130.44,11115.6,11836.41,13516.7,15431.18,12902.92,12899.43,12030.01,13791.35,15657.78,15923.51,14239.53,16766.89,21069.42,21013.03,17273.63,15633.08,16799.31,14132.95,15081.81,11487.36,12624.08,13439.62,13150.95,11302.44,12322.97,12047.59,10798.27,8726.61,10470.63,11405.46,10232.1,7479.61,8754.83,10533.33,9931.27,10734.86,11005.98,12574.57,12843.31,10838.93,15055.61,14101.2,15066.04,17774.82,20976.98,14878.52,17436.63,14758.6,15195.08,14557.49,13979.36,12757.3,14035.26,15094.21,18509.88,18641.24,19772.19,18889.37,13014.25,9060.12,9170.84,9313.85,9873.23,9976.64,10878.32
104,10684.52,12728.96,10838.86,10434.04,11594.76,9836.68,9044.31,10488.06,11506.81,9551.57,9478.99,11542.72,10166.35,8932.85,12345.43,10909.12,12237.41,14806.78,16230.4,19017.52,21641.6,28028.36,16055.45,8556.39,6765.78,9206.83,7791.13,10520.97,14208.88,12482.67,10918.59,12111.03,10188.45,9546.34,8390.41,11526.07,11813.41,14619.61,13311.4,12743.92,12934.15,12380.3,14486.35,16275.56,15868.79,13772.84,17352.81,22213.44,20483.67,16746.45,16220.33,16296.0,13868.49,15122.87,11541.83,13116.47,13829.69,13751.76,11057.38,12652.26,12598.03,10990.33,9409.47,10857.48,11389.43,10562.17,6841.55,8802.47,10916.55,9936.38,10901.53,11300.66,13057.99,11889.99,12288.2,15681.97,14424.69,14903.09,17458.66,20461.04,15291.04,17640.12,14235.96,15272.13,14736.5,14293.96,12986.1,14685.19,15525.74,18855.61,17845.68,19776.88,18807.78,11660.22,8746.78,9588.28,9700.07,10024.81,10355.9,11340.21
105,10985.28,12947.97,11513.73,10665.85,11741.81,9691.32,9211.28,11243.43,12043.56,9215.77,10073.18,12319.78,10359.19,9232.88,12801.25,10929.58,12261.48,15486.75,16053.88,18917.69,22278.19,25245.18,14015.55,7572.7,5978.3,8455.61,8010.22,10962.21,15127.79,10828.69,12324.6,12403.63,10462.76,9337.33,9191.91,11591.04,12280.89,15408.47,13183.2,13256.64,13473.72,12896.26,15299.21,16403.34,15734.36,14384.7,17949.85,21281.45,20410.54,15875.06,17056.2,16448.49,13757.69,15451.13,11332.05,13306.13,14228.08,14221.69,11117.68,12788.18,13067.19,11263.42,9770.19,10776.3,11560.99,11138.23,7130.36,9369.55,10696.8,9838.58,10719.04,11040.92,13619.55,12220.72,13513.77,15907.74,14488.03,15251.18,17566.29,18144.45,16000.48,17814.44,14026.82,15423.55,14684.33,14596.53,13051.39,14943.88,16293.99,19291.52,18201.26,19647.31,17944.31,12159.06,8749.12,9908.85,9833.77,9882.09,10858.44,11806.77
106,11906.7,13053.22,11673.42,11270.62,11780.69,9612.51,9378.04,11809.28,12502.06,8628.26,10519.45,12134.19,10006.72,9913.39,12340.58,11443.85,13138.66,16160.36,16458.77,19547.11,23988.38,18724.26,13177.48,7853.94,6080.58,8819.23,8394.78,12162.13,15724.5,10046.55,12505.89,12350.54,10887.66,9073.79,9515.77,11221.27,12368.94,16091.95,13304.99,13282.46,12903.35,13272.68,15480.5,16153.86,16439.31,14900.8,18850.56,22917.51,20387.75,15710.35,17751.18,16682.91,14372.63,16317.87,12280.42,13388.38,14486.04,14499.53,11838.65,12539.57,13426.2,11500.42,9914.02,10423.23,12298.4,10489.96,7525.14,9686.74,10780.55,10059.64,10252.74,11128.19,14377.07,12719.71,14250.73,15848.11,14799.24,16361.69,18314.72,16020.3,15798.17,17612.6,14572.45,15549.46,15216.07,14721.15,13126.15,15422.78,17247.0,19191.47,20335.96,21175.89,17928.39,12903.37,9460.6,10153.93,10432.74,10402.08,11201.87,11356.96
107,12347.93,13379.35,11516.86,11493.33,11524.69,9771.96,9137.31,12003.03,12174.96,8523.14,10495.04,11956.16,9279.95,10446.43,12495.64,12020.4,14040.32,16615.7,17030.43,20204.68,24279.1,19671.83,12477.67,6532.75,6040.05,9150.57,8608.34,12321.67,15625.75,10065.94,12307.14,12227.7,10615.52,8656.1,9740.7,11545.6,12817.04,16543.65,13883.84,13254.99,13005.93,13830.25,15633.72,16865.34,17309.17,15299.95,19913.9,23325.85,20882.06,15884.05,18261.07,17388.33,14886.1,16632.58,12977.34,13835.3,14391.8,14592.07,12047.74,13057.08,13723.88,11039.5,10755.99,11302.26,12709.08,9891.09,7182.48,9694.38,11316.8,10174.74,10575.48,11746.93,14319.89,12994.39,14568.83,15951.0,14816.98,17357.89,18753.25,15928.25,16291.93,18221.44,15369.89,15819.5,15841.34,14976.36,13113.75,16073.23,17578.73,19823.97,21299.29,21897.81,17452.72,13218.0,9485.01,10592.43,10844.29,10751.38,11568.78,11622.71
108,12573.64,13276.89,11988.68,11694.15,11613.0,10366.0,9483.52,11994.92,12082.58,9256.11,10629.48,12031.97,9891.42,10625.37,12867.45,12619.33,14828.44,17076.5,17127.12,20499.13,26295.67,20171.75,13064.33,6613.62,6460.21,9853.95,8781.84,13185.31,16309.09,10534.02,12300.65,12347.43,10830.87,9023.88,10521.16,12111.95,13393.56,17399.0,14150.92,13277.13,13358.04,14335.47,17035.28,17655.19,17619.72,15904.76,20486.88,22903.79,20628.73,16395.3,19182.18,17266.2,15839.73,16186.06,13659.47,14438.94,14939.97,15022.11,12689.3,13193.06,13309.75,11111.9,11342.08,11946.52,12974.52,10199.87,7952.52,10771.13,11393.45,9963.14,11161.93,12278.67,14459.44,12501.48,15284.28,16342.7,15657.64,17627.62,20152.23,16748.75,17007.31,17953.73,15401.85,17131.98,16002.49,15377.07,13576.9,16237.96,18294.29,20009.75,22519.89,22010.1,17671.26,13316.72,9602.03,11260.46,10834.55,11049.55,11788.33,10980.75
109,12393.73,12984.7,12387.29,11779.22,11384.6,10692.23,9537.9,12011.64,11591.6,9754.16,10873.59,11224.62,10018.66,11055.73,13622.85,12878.88,15158.63,17310.98,17675.32,20466.55,26648.35,21657.82,14277.04,6747.77,5855.0,10766.36,8686.31,14127.24,16990.37,10479.19,12381.6,12456.73,10340.59,8934.18,11344.95,12219.84,14036.56,17640.21,14898.9,12818.06,13047.1,14838.47,17913.32,17555.93,17620.38,16472.28,21389.3,23260.76,19937.24,16649.37,19076.14,16776.37,16676.98,16636.15,14017.94,14793.02,15225.35,15095.15,13306.03,12763.82,13415.96,10890.52,11956.9,12337.03,12676.86,10082.44,8965.0,11365.12,11258.51,10002.96,11180.5,12962.57,14149.35,12397.55,15750.85,15638.29,16709.94,18778.01,21601.67,17449.11,17711.33,17634.77,17343.82,17166.52,16419.1,15503.64,14239.02,17343.27,19236.58,21438.14,22643.26,21599.74,17429.29,13004.08,9115.61,11522.79,11157.48,11186.12,12117.12,10945.25
110,12751.38,13497.47,12431.27,12311.66,11355.62,10675.9,9970.9,12159.62,12156.01,9766.38,11412.03,12224.1,9957.46,11672.58,14046.31,12832.16,14962.14,16335.79,18163.3,21788.4,27335.94,22694.31,14757.97,6964.12,6012.72,10381.13,8301.07,14609.48,17167.94,9978.24,12553.41,12576.73,10602.05,8640.09,11943.98,12758.62,14219.58,17302.06,14485.0,13204.87,13381.39,15182.29,17850.14,17826.74,17928.36,17039.06,21433.34,25085.14,20400.63,17193.72,19753.51,16732.16,17386.41,16831.59,14140.81,15240.5,15415.16,14645.07,13798.39,12700.9,13294.84,11250.71,12437.7,12802.14,12642.73,10688.24,9555.93,11595.67,11390.47,10167.95,11583.57,11950.63,14879.43,12191.45,16503.2,15846.2,16767.52,20085.8,22691.42,18155.78,17820.74,18254.17,18014.34,17129.62,16913.44,15419.26,14745.15,17446.59,19254.17,22722.95,23447.78,22594.94,15972.64,13792.49,9375.06,11478.73,11267.06,11492.86,11952.37,10792.52
111,13516.89,13358.35,12568.2,12890.39,11532.81,10604.83,10916.86,12214.98,12173.96,9883.56,12000.33,12325.19,10200.42,12587.5,13753.1,12738.99,15008.11,16085.56,18828.07,23387.34,27391.35,24359.29,13543.43,5452.16,6842.43,10731.52,9108.95,14808.93,16332.67,9767.65,11137.92,12895.3,10466.44,8474.58,12539.51,12727.9,14774.27,18620.87,14140.79,14435.35,13575.19,15838.94,18334.49,18001.16,17258.25,17941.56,22392.99,25597.37,21081.88,17487.25,20276.98,17137.68,18036.26,16470.13,14989.93,15639.19,15795.73,15274.31,14214.35,13822.89,13738.63,11075.99,13038.01,13103.36,12572.29,10304.98,9838.23,11862.44,11391.01,10803.78,12006.56,11948.15,15211.82,13003.76,17339.84,16065.38,17078.91,20778.48,22634.21,18131.94,18599.2,18428.47,18562.65,17313.55,16822.97,15036.96,15362.08,17619.63,18732.22,23640.01,24588.7,23057.33,16183.42,13441.38,10016.36,11729.65,11130.75,11724.15,12596.23,11394.81
112,14159.29,13326.35,13033.74,13068.09,11405.26,10859.69,10844.39,12678.77,11962.74,10416.16,13044.88,11743.32,10713.55,13283.5,13300.81,12899.62,15702.33,16410.82,19700.23,24333.96,28024.17,23112.71,12428.35,4956.67,9026.97,9801.26,10011.67,14197.11,15797.79,10059.81,11737.62,11294.77,10435.58,8773.35,13230.75,13149.1,15532.88,18856.28,14084.05,15350.16,13687.73,16602.25,18588.2,18222.52,17570.49,18879.01,22513.25,25004.93,22102.89,18252.63,20775.78,17167.93,18404.18,15415.14,15471.62,15970.09,16210.11,14640.82,14647.96,14318.23,14364.49,9958.24,13030.36,13138.94,12383.99,10160.62,10646.04,11954.63,11536.63,11544.15,11914.73,12694.87,15101.69,13216.6,18251.22,16162.54,17688.09,21019.63,22811.87,17870.35,19508.59,19281.74,18667.46,17812.81,17084.2,15335.86,16019.33,18176.2,20610.11,23725.73,24702.76,22537.35,17444.75,13196.84,10694.24,11563.77,11419.73,11769.27,13166.61,11828.77
113,14601.8,12869.37,13490.24,13260.15,11016.69,10995.44,11155.11,12996.56,12415.87,10643.66,13602.91,11738.71,10044.85,13358.54,12994.39,13353.09,16194.94,17412.56,20175.7,23354.56,28782.51,20979.0,12229.35,4462.73,10776.97,10108.26,10573.16,14990.72,15403.82,10496.49,12133.94,10506.95,11007.89,9423.3,13660.23,13970.74,16013.81,18930.16,14779.99,16198.69,13146.58,17102.53,18511.83,18956.25,17158.32,19249.84,24043.56,25077.4,22675.74,18893.73,20787.17,17996.45,18342.18,13778.22,15643.66,16051.85,15611.52,14696.35,14639.58,14881.69,13781.79,10069.19,12958.45,13345.77,12273.08,10345.9,11096.42,12201.78,11779.78,11760.87,12344.13,13713.57,15370.45,12650.66,18711.84,15999.38,18273.85,21820.79,23982.59,19088.82,20313.39,20035.6,18870.99,17712.51,17371.53,15645.65,16671.26,18548.75,21855.87,23892.0,24689.29,23393.2,17163.24,12545.73,11450.62,12036.64,11810.22,11585.5,13350.94,11458.96
114,15003.16,12404.67,13627.14,13468.15,11360.71,10568.52,11301.32,13010.62,12279.42,10944.14,14256.85,11926.58,10215.02,13657.58,12759.63,14186.7,16859.77,18368.24,20846.99,23749.0,31581.54,20745.86,12844.31,4884.34,11838.73,9800.52,11311.1,16072.15,16535.61,12813.05,12620.1,11056.72,11782.41,9980.0,14139.47,14534.76,15878.11,18582.59,15916.63,16017.03,14116.49,16081.2,19091.01,19737.09,17627.29,20252.11,26030.26,26665.23,23343.74,19616.36,21810.11,17736.43,18475.31,14294.6,15589.09,16831.46,15766.01,14837.34,15072.29,15027.33,13334.67,10260.68,13036.1,13416.14,12561.57,9294.42,11283.13,12668.91,12070.76,11891.52,12659.52,14539.99,15195.83,12819.77,18983.48,15990.86,18825.79,21562.92,24873.99,19168.05,21024.36,20208.11,19157.63,18192.14,17520.53,15702.06,17405.94,18037.47,23255.9,25104.08,25950.6,23731.81,16841.46,11319.54,11658.13,11902.51,12164.67,11808.34,13566.89,10892.4
115,15560.23,12903.22,13163.65,13975.11,11861.97,10758.76,11976.11,13308.89,12125.25,11261.37,13495.42,11657.72,10289.38,14380.53,13030.88,14887.83,17301.53,19318.95,22186.93,24745.33,33609.5,20697.19,12659.85,7600.69,11421.4,9589.64,12262.75,16582.82,16913.51,13087.7,12622.02,11491.58,11928.99,10122.65,13629.17,14517.64,16129.12,18416.56,15804.43,15753.3,14849.09,17295.37,20183.89,20050.07,17924.95,20878.58,26090.31,26726.97,22259.68,20555.49,21878.59,18141.16,19328.27,14869.22,16204.03,16761.77,16241.3,14111.56,15492.27,14872.29,13434.75,10737.38,12974.54,14067.28,12492.19,9077.42,10622.21,12735.33,11955.14,12911.19,13439.33,15192.46,15456.93,13060.54,18661.34,17613.88,18613.98,22196.12,26626.65,18974.53,22155.32,18746.88,19812.82,18503.05,17970.08,16328.6,17634.32,18734.9,23475.72,23482.9,25104.39,24094.63,16632.57,11588.46,11776.96,11873.88,12341.25,12220.56,13129.55,11263.59
116,15769.06,13186.17,12633.2,14242.67,12170.37,10948.77,12615.91,14059.01,11751.42,11415.38,13917.72,12281.91,10750.51,14963.86,13320.53,14953.4,17917.56,19835.19,23678.32,26718.12,35180.12,20907.11,10958.56,8540.93,11503.56,9532.61,12702.7,16962.49,14704.47,12685.78,14170.89,12182.47,12171.24,10430.67,14119.04,14476.46,17435.5,15878.92,15597.02,15783.31,15267.14,18149.76,20958.78,19964.22,17321.07,21592.32,27491.65,26035.49,21560.3,21302.9,21201.43,17782.05,19361.05,14918.33,16815.27,17232.23,16968.57,13790.24,15889.03,15537.15,13658.28,11563.09,13438.82,14033.68,12882.46,8292.66,10668.59,13187.4,11951.08,13101.4,13786.51,15765.33,14300.17,14795.12,19422.48,18001.81,18398.68,21785.81,25953.87,19481.08,22395.18,18065.26,19890.64,18711.86,18353.77,16601.53,18433.42,19255.24,23895.65,22464.27,25091.93,23971.51,14884.74,11168.95,12292.08,12346.58,12514.6,12671.82,13675.94,10849.24
117,16025.6,13994.69,12902.56,14409.92,11976.47,11139.68,13513.71,14701.81,11325.37,12120.07,14843.51,12503.95,11101.12,15504.7,13333.19,14970.35,18728.86,19607.11,23538.77,27489.57,31671.81,18231.34,9681.46,7531.64,10550.47,9787.74,13224.34,18049.87,12749.96,14313.59,14506.99,12501.01,11886.34,11410.7,14185.75,15035.95,18366.93,15717.17,16211.34,16428.98,15889.02,19151.05,21102.66,19778.36,18073.0,22319.47,26324.37,25924.08,20418.98,22375.77,21377.42,17620.29,19761.24,14626.48,17038.31,17712.78,17534.01,13849.84,16042.93,16101.38,13982.3,11992.6,13324.06,14231.16,13572.22,8631.1,11343.98,12911.41,11823.46,12872.27,13457.72,16432.18,14687.57,16259.44,19687.38,18065.12,18814.07,21904.35,22999.22,20365.18,22597.97,17781.91,20065.29,18627.34,18721.76,16665.52,18741.28,20192.56,24429.55,22894.5,24909.37,22852.87,15501.56,11152.8,12682.6,12497.83,12320.99,13273.47,14227.65,8768.76
118,16141.37,14176.98,13622.6,14444.5,11865.09,11330.29,14183.31,15248.76,10591.01,12646.45,14609.71,12068.28,11908.58,14936.01,13947.81,16028.13,19532.08,20088.9,24306.2,29584.75,23478.62,17120.43,10021.13,7643.36,10987.97,10244.66,14660.17,18752.53,11822.56,14519.01,14438.86,12999.19,11532.8,11797.46,13720.93,15130.92,19172.43,15853.47,16230.32,15721.89,16338.73,19361.7,20761.67,20646.98,18704.17,23423.57,28332.66,25876.73,20186.99,23263.02,21659.76,18387.33,20849.18,15827.98,17123.87,18018.34,17862.46,14731.63,15714.91,16529.65,14261.37,12155.85,12873.77,15124.45,12770.96,9097.39,11716.58,13001.8,12078.94,12302.88,13551.95,17334.98,15276.88,17135.42,19599.24,18437.32,20169.08,22821.38,20290.75,20089.19,22323.93,18454.83,20206.74,19283.0,18861.51,16741.67,19324.91,21358.1,24284.98,25560.71,26827.77,22813.74,16430.35,12039.35,12976.27,13239.52,12953.01,13680.36,13675.6,8140.55
119,16530.05,13975.47,13880.75,14117.95,12047.78,11028.99,14405.95,14837.94,10449.11,12607.13,14385.26,11182.09,12538.48,15112.52,14637.86,17115.04,20071.27,20773.91,25108.22,29929.21,24649.54,16190.51,8319.69,7576.0,11384.91,10492.78,14841.9,18625.92,11838.46,14283.33,14289.31,12665.5,10984.44,12061.41,14104.62,15666.01,19701.61,16534.06,16184.32,15834.77,17010.99,19537.21,21655.0,21721.97,19188.22,24728.99,28822.94,26485.38,20389.77,23907.2,22552.83,19024.03,21231.58,16704.4,17675.37,17886.05,17962.67,14976.35,16346.51,16882.24,13675.71,13174.18,13944.22,15615.62,12030.65,8672.85,11714.9,13637.51,12207.19,12680.1,14292.86,17255.59,15596.67,17507.6,19712.09,18444.01,21382.46,23351.98,20156.31,20697.91,23076.92,19445.83,20535.29,20056.61,19168.4,16706.85,20122.93,21754.09,25066.89,26753.91,27723.68,22190.21,16811.74,12051.74,13516.54,13742.85,13372.15,14115.67,13985.07,8249.73
120,16387.79,14534.74,14111.12,14211.7,12763.87,11434.61,14385.29,14712.0,11332.13,12757.44,14465.06,11906.59,12742.15,15549.63,15353.21,18061.46,20615.52,20878.11,25457.06,32398.29,25257.25,16926.37,8401.75,8083.64,12241.83,10690.55,15869.83,19430.18,12380.98,14270.27,14422.54,12912.28,11430.09,13010.44,14781.95,16356.08,20710.02,16842.24,16197.55,16249.79,17616.85,21269.42,22645.67,22092.88,19927.68,25423.32,28285.82,26143.96,21022.91,25085.84,22370.32,20219.72,20640.71,17558.36,18424.05,18549.85,18476.39,15756.16,16498.5,16358.18,13749.07,13876.94,14722.66,15926.59,12392.69,9589.54,13002.68,13718.19,11942.69,13371.9,14926.05,17412.01,14994.52,18355.64,20179.91,19472.41,21699.15,25075.55,21173.66,21585.24,22718.07,19466.33,22212.58,20240.4,19658.77,17275.08,20310.88,22622.82,25281.76,28267.3,27845.65,22447.01,16916.33,12179.62,14346.31,13710.41,13725.62,14369.59,13201.87,8312.51
121,16011.86,15004.98,14201.85,13918.31,13149.93,11488.45,14394.5,14101.39,11926.99,13039.26,13483.99,12048.22,13247.02,16449.71,15655.54,18449.94,20886.48,21532.39,25399.91,32817.2,27098.51,18471.37,8551.5,7310.31,13357.13,10561.17,16991.29,20231.65,12309.06,14358.66,14543.59,12318.4,11296.78,14012.01,14899.8,17126.81,20987.37,17722.38,15624.32,15858.68,18219.58,22347.21,22496.21,22075.38,20619.92,26525.86,28710.63,25248.05,21326.13,24921.52,21712.29,21265.9,21192.79,17995.91,18853.96,18887.2,18551.09,16504.5,15944.44,16473.67,13459.46,14614.27,15188.05,15546.82,12237.22,10797.31,13707.19,13544.38,11979.67,13383.5,15743.62,17027.34,14859.11,18904.55,19295.07,20763.01,23099.03,26860.81,22038.45,22457.45,22294.87,21898.58,22233.08,20746.97,19798.69,18095.67,21674.27,23771.23,27065.35,28403.45,27306.89,22119.29,16499.06,11543.41,14658.97,14098.58,13878.36,14756.46,13147.99,7899.82
122,16628.1,15045.74,14831.59,13868.93,13114.91,11997.98,14561.01,14774.22,11927.98,13673.63,14672.59,11963.47,13974.89,16948.72,15585.75,18197.68,19698.69,22113.03,27022.71,33648.23,28376.52,19069.04,8805.19,7489.46,12863.34,10080.34,17559.57,20433.3,11713.56,14552.41,14677.15,12619.94,10905.99,14735.35,15542.59,17336.25,20575.67,17220.8,16081.91,16251.65,18626.68,22251.01,22820.8,22442.72,21310.75,26563.95,30945.52,25814.32,22000.62,25779.96,21631.25,22148.36,21420.41,18131.04,19402.48,19105.94,17983.48,17098.12,15848.27,16310.31,13888.28,15187.38,15744.89,15490.45,12958.93,11496.79,13973.27,13691.67,12166.53,13855.1,14502.67,17893.92,14601.56,19796.04,19535.8,20817.72,24691.61,28198.04,22910.57,22575.76,23057.48,22724.87,22161.32,21351.33,19669.52,18717.49,21785.47,23777.04,28666.63,29393.48,28544.29,20251.9,17477.76,11851.44,14582.18,14217.22,14241.97,14542.62,12953.57,7596.53
123,16441.57,15199.01,15516.67,14071.31,13012.93,13123.84,14616.67,14783.02,12057.19,14367.32,14782.9,12244.05,15058.92,16583.34,15459.78,18240.39,19385.38,22908.51,28988.05,33701.15,30439.16,17478.12,6878.3,8503.7,13280.73,11047.32,17787.93,19430.01,11459.18,12906.77,15042.34,12449.07,10678.17,15453.77,15491.79,17998.42,22133.8,16802.38,17565.87,16473.94,19417.07,22837.0,23021.95,21586.52,22420.66,27736.21,31561.48,26655.73,22353.97,26437.05,22131.24,22954.3,20939.92,19196.22,19888.51,19560.86,18740.74,17596.75,17229.27,16839.66,13657.22,15905.93,16099.97,15389.83,12482.09,11824.77,14282.85,13681.13,12916.25,14350.29,14486.9,18282.11,15563.15,20788.17,19790.36,21187.36,25527.6,28110.13,22861.05,23540.92,23257.82,23396.55,22375.2,21217.69,19161.04,19479.29,21983.7,23117.12,29803.3,30804.42,29108.29,20498.57,17013.16,12641.13,14879.93,14026.06,14511.96,15312.08,13664.89,8706.5
124,16387.08,15749.35,15718.98,13902.19,13310.73,13025.6,15160.8,14513.9,12692.63,15606.46,14074.69,12848.51,15880.57,16026.64,15641.8,19070.48,19765.48,23955.82,30144.29,34464.22,28864.54,16017.73,6235.99,11196.71,12114.85,12128.28,17042.38,18784.47,11794.5,13596.14,13169.77,12402.95,11035.0,16289.46,15990.75,18908.46,22404.07,16725.68,18664.99,16597.65,20337.64,23135.61,23283.03,21958.83,23573.46,27868.79,30815.84,27925.91,23309.71,27061.53,22146.77,23401.15,19579.19,19790.37,20288.08,20057.36,17949.45,18116.9,17828.74,17591.66,12265.12,15882.92,16128.76,15145.3,12294.96,12783.62,14382.28,13844.82,13790.4,14230.35,15378.89,18138.63,15807.22,21869.42,19894.64,21925.98,25808.79,28313.89,22512.2,24670.96,24314.3,23509.29,22996.09,21527.49,19520.35,20291.54,22660.04,25417.35,29891.93,30928.94,28432.69,22074.53,16684.04,13475.95,14649.45,14370.55,14551.63,15991.75,14174.06,9451.55
125,15810.67,16288.46,15938.52,13415.52,13462.53,13387.44,15530.2,15050.47,12956.17,16263.2,14058.47,12036.44,15959.92,15646.1,16178.59,19655.42,20959.74,24520.52,28915.37,35381.33,26183.79,15738.62,5597.99,13347.81,12478.01,12795.32,17983.42,18306.81,12299.04,14049.79,12245.33,13073.33,11832.43,16802.55,16976.01,19480.16,22482.48,17542.46,19682.91,15929.32,20935.69,23023.57,24198.06,21426.38,24018.53,29745.84,30889.66,28629.47,24106.14,27051.27,23191.13,23301.6,17481.72,19988.37,20371.23,19301.21,18002.95,18090.55,18512.53,16864.3,12386.38,15781.82,16367.71,14995.7,12506.67,13312.95,14668.04,14125.46,14038.92,14732.69,16599.48,18450.14,15120.42,22410.36,19678.77,22635.14,26777.11,29749.46,24026.68,25668.06,25244.81,23746.27,22843.28,21870.01,19893.3,21096.39,23106.74,26937.17,30082.02,30893.9,29492.19,21698.65,15842.08,14408.56,15227.59,14842.37,14308.74,16202.49,13720.56,9882.06
126,15225.48,16441.69,16177.15,13820.73,12926.16,13551.86,15536.76,14872.65,13308.34,17034.22,14272.72,12229.53,16306.75,15352.17,17175.3,20448.96,22098.01,25322.86,29387.25,38805.57,25875.42,16506.12,6107.29,14645.09,12083.02,13675.2,19269.05,19641.84,15004.83,14607.35,12879.57,13983.33,12511.95,17376.47,17647.83,19301.99,22060.58,18881.69,19449.3,17091.1,19672.07,23726.46,25172.51,21993.91,25250.66,32186.29,32829.16,29452.69,25005.93,28356.33,22833.25,23449.94,18115.78,19897.12,21339.18,19476.11,18161.15,18608.95,18676.56,16303.44,12606.65,15862.91,16439.37,15333.95,11224.71,13525.89,15217.94,14463.32,14184.71,15098.83,17586.71,18229.66,15312.15,22724.89,19653.25,23302.04,26446.13,30838.03,24107.3,26546.02,25442.78,24087.68,23437.93,22038.37,19944.19,22005.25,22453.03,28646.23,31588.02,32453.19,29899.43,21272.41,14276.08,14650.41,15038.27,15268.55,14567.93,16451.54,13032.13,10165.23
127,15822.15,15871.05,16774.58,14416.78,13144.55,14349.59,15882.59,14673.65,13680.67,16114.78,13940.74,12307.99,17159.3,15666.95,18011.13,20971.72,23229.8,26936.67,30603.3,41281.48,25797.31,16246.87,9476.6,14113.4,11807.99,14812.58,19870.14,20081.23,15319.34,14604.44,13379.76,14148.07,12672.37,16734.99,17614.18,19593.83,21854.34,18739.58,19116.38,17965.05,21142.17,25066.93,25550.05,22347.52,26013.83,32244.5,32889.86,28066.38,26180.83,28420.54,23330.81,24511.13,18823.02,20659.72,21230.64,20046.97,17259.24,19111.33,18467.21,16411.66,13176.84,15774.82,17222.13,15235.56,10950.98,12723.48,15286.56,14314.2,15390.23,16018.36,18363.11,18531.81,15589.39,22328.86,21631.55,23023.91,27207.68,32993.29,23845.21,27953.36,23585.34,24891.98,23814.99,22584.44,20718.58,22273.92,23303.39,28901.47,29530.3,31377.53,30336.99,20989.15,14595.48,14780.85,14982.51,15471.42,15060.38,15908.93,13465.44,11158.27
