,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985
31,10887.86,7325.32,8371.17,10956.26,10504.48,7334.89,8963.69,11225.72,9034.63,8606.38,9365.41,8208.78,7837.09,9201.64,9989.38,8711.49,8204.24,10051.62,8552.84,7398.73,10641.06,9438.2,9959.2,11079.82,11379.75,11723.21,12045.0,14345.98,8203.93,6003.03,5791.27,11264.56,10179.94,11089.18,12894.58,11290.68,8022.58,8097.37,7886.18,8301.48,7979.25,11071.83,11206.47,10724.27,10865.6,8739.68,8948.6,9079.68,10605.43,11971.31,11029.22,9326.81,10960.35,13123.35,11934.93,9262.16,9356.32,10976.68,9539.88,10174.24,8300.31,9577.93,10402.04,9752.96,8221.47,9443.46,9494.96,8555.87,7243.26,9224.67,10343.08,8620.48,6415.51,8304.09,10440.5,9189.12,9397.34,9773.62,10883.68,10163.71,8190.01,11169.16,10406.5,10153.15,11791.57,13024.84
32,11222.68,7448.81,9061.02,11300.26,11146.66,7564.56,9175.71,11552.15,9412.5,8434.46,9728.36,8603.59,8150.12,9868.6,10730.97,8610.46,8490.13,10541.24,9190.87,7910.61,11250.24,9824.27,10184.18,11665.48,11880.74,12725.09,13228.04,15241.46,8507.7,5374.94,6694.14,11483.31,10244.74,11640.46,13359.53,9973.18,7958.18,9297.6,8548.4,8649.73,8390.13,11636.24,11340.51,11788.81,9533.66,8818.79,9160.29,9528.65,11326.67,12629.28,11178.18,9206.73,11542.62,14043.37,11832.59,9180.24,9914.65,10834.86,9547.65,10392.55,8524.19,10138.0,10886.85,10388.49,8222.25,9879.09,10112.62,8886.21,7993.25,9735.75,10489.56,9072.86,6020.04,8505.56,10976.52,9352.43,9710.49,10202.85,11474.66,9571.46,9488.26,11823.06,10831.4,10231.25,11770.03,12896.79
33,11169.38,7507.3,9918.11,11772.59,11115.83,7024.15,9605.39,11914.83,10174.43,8798.42,10023.15,8638.5,8464.65,10747.32,11396.67,8462.89,9194.07,11421.75,9529.12,8344.56,11832.03,10004.42,10374.57,12385.17,11932.37,12848.12,13821.16,13914.28,7607.89,4928.44,6047.0,10655.76,10646.55,12271.01,14391.08,8802.73,9189.03,9704.65,8951.93,8617.26,9354.64,11851.1,11949.93,12608.05,9624.59,9368.47,9735.5,10110.75,12148.47,12907.08,11267.95,9814.41,12137.52,13641.6,11991.85,8897.36,10633.65,11129.39,9658.01,10810.78,8547.64,10464.98,11381.72,10929.69,8449.05,10163.9,10669.82,9284.42,8473.84,9824.07,10809.47,9743.71,6444.09,9216.71,10901.56,9415.36,9708.04,10126.01,12139.85,10015.9,10629.76,12176.11,11060.19,10663.03,12034.04,11610.34
34,11040.14,7842.76,10780.29,12018.44,11662.73,6908.92,10589.78,12172.6,10481.59,9477.77,10224.39,8729.32,8779.77,11451.0,11992.68,8071.82,9768.16,11405.79,9358.43,9132.13,11559.43,10642.32,11297.19,13105.99,12419.32,13471.51,15094.41,10472.66,7346.27,5309.2,6299.39,11236.49,11271.87,13764.11,15120.98,8326.52,9507.66,9838.69,9489.13,8527.87,9836.27,11615.18,12189.69,13347.34,9898.0,9572.67,9499.2,10586.91,12469.39,12884.03,11965.7,10361.93,12946.0,14899.83,12179.24,9006.84,11271.42,11480.64,10284.54,11614.78,9457.79,10706.93,11765.89,11325.2,9187.59,10137.98,11140.2,9654.61,8766.66,9657.43,11666.84,9332.05,6970.04,9685.17,11135.35,9784.98,9439.66,10366.9,12987.33,10603.53,11394.95,12308.64,11480.55,11640.0,12743.77,10422.87
35,11091.68,8529.7,11198.26,12633.28,11868.32,7592.92,11151.48,12638.8,10500.89,9837.33,10164.34,9037.13,8707.25,11794.79,11829.48,8127.84,9902.98,11393.03,8824.28,9790.47,11863.98,11344.43,12250.78,13653.35,13037.04,14119.46,15475.84,11217.25,7148.95,4572.0,6399.97,11778.85,11668.74,14080.2,15179.89,8512.83,9532.79,9913.65,9412.81,8284.22,10217.21,12100.34,12788.27,13897.89,10517.65,9736.34,9758.0,11213.26,12768.0,13633.83,12791.84,10831.58,13875.6,15362.27,12679.2,9310.97,11795.91,12162.61,10843.48,12028.04,10182.61,11244.72,11861.39,11575.6,9530.17,10736.92,11561.91,9430.27,9688.73,10643.88,12217.92,8953.06,6803.14,9842.35,11842.11,10051.38,9900.83,11109.95,13096.81,11006.2,11827.6,12567.15,11671.95,12545.58,13241.09,10554.88
36,11998.63,9004.62,11773.36,13406.11,11851.97,8260.63,11520.05,12697.06,11098.04,10180.14,10407.93,9754.3,9197.24,11937.57,11890.79,8993.48,10187.41,11620.97,9570.24,10117.43,12376.92,12073.42,13113.84,14210.15,13293.1,14518.52,16977.11,11715.7,7701.39,4817.78,6993.3,12801.53,12005.4,15205.3,16003.26,9085.37,9707.05,10186.72,9770.55,8795.96,11188.45,12842.64,13519.07,14796.27,10905.32,9937.67,10209.64,11803.51,14101.85,14455.57,13209.29,11455.86,14471.11,15277.08,12726.14,9822.87,12598.71,12266.25,11736.23,11887.24,10905.43,11917.49,12492.82,12099.27,10224.29,11023.65,11378.32,9661.58,10387.45,11416.06,12630.42,9398.76,7703.53,11097.85,12065.4,9988.99,10615.45,11775.68,13386.44,10751.65,12591.49,13058.12,12522.14,12930.54,14432.63,11303.9
37,12254.41,9082.9,12628.29,13636.86,11801.69,8282.2,11512.93,12568.84,11630.88,10421.42,10362.51,10222.31,9402.85,12103.51,11551.92,9636.82,10578.5,10983.83,9847.51,10688.05,13266.23,12479.21,13574.06,14579.58,13903.91,14684.36,17405.74,12800.77,8639.81,5102.32,6460.97,14104.24,11971.65,16428.5,16829.65,9203.85,9949.48,10450.77,9482.31,8857.95,12214.9,13098.47,14322.54,15173.37,11671.39,9770.56,10148.37,12396.34,15009.83,14546.98,13392.98,12058.34,15306.41,15713.35,12494.62,10182.13,12724.38,12101.77,12550.92,12408.49,11372.71,12386.86,12906.19,12334.63,10905.03,10830.71,11639.16,9632.06,11119.25,11949.03,12489.6,9447.73,8855.54,11862.08,12061.25,10177.19,10788.33,12594.2,13254.84,10828.37,13154.08,12664.14,13551.91,13972.2,15672.59,11978.35
38,12091.67,9383.06,13321.74,13624.63,10946.42,8967.22,12007.98,13224.22,11829.54,11064.02,10496.25,10360.59,9986.37,12401.84,12270.33,9798.24,11261.55,12126.43,9936.58,11445.59,13835.49,12586.03,13559.03,13919.17,14470.88,15832.89,18057.2,13628.67,9140.29,5451.15,6770.98,13701.84,11532.78,17120.19,17157.45,8920.41,10265.4,10723.55,9885.32,8710.06,13004.98,13820.73,14657.11,15047.57,11520.62,10251.74,10591.68,12858.56,15127.21,14946.34,13812.02,12665.13,15526.61,17155.01,12990.15,10723.86,13378.13,12256.69,13275.7,12740.44,11648.64,12938.03,13239.12,12135.73,11488.47,10945.94,11699.54,10120.26,11730.95,12558.33,12606.38,10181.69,9598.71,12248.13,12342.93,10493.14,11335.84,11751.5,14104.25,10811.23,13962.05,13009.75,13774.11,15142.48,16659.84,12663.41
39,11917.81,9952.31,13484.95,13766.39,11334.43,9801.93,12894.82,13237.78,12116.64,11754.05,10821.1,10442.75,11095.68,12604.68,12435.66,10064.67,11999.75,12377.36,10330.75,12505.49,13694.18,12644.54,13762.72,13872.45,15183.84,17195.33,18290.45,14847.78,8572.21,4405.18,7852.73,14272.51,12759.21,17481.03,16464.53,8890.87,9261.77,11168.05,9914.02,8686.62,13796.48,13924.26,15379.05,16374.25,11419.37,11402.77,10924.5,13591.55,15711.89,15265.23,13469.37,13529.74,16417.29,17702.19,13629.72,11110.98,13931.43,12744.0,13960.33,12645.42,12531.55,13450.67,13738.54,12837.01,12011.76,12095.37,12260.85,10122.77,12461.21,13008.78,12684.47,9965.88,10034.09,12674.0,12480.54,11302.04,11906.59,11899.64,14578.74,11706.3,14848.54,13365.5,14206.59,15854.1,16803.39,12837.23
40,12014.51,10068.24,13136.64,13725.74,11268.21,10683.44,13670.02,13355.58,12724.55,12078.9,10856.38,10847.54,11167.05,13232.84,12362.68,10759.98,13205.44,11933.77,11003.95,13354.53,13388.02,12955.24,14566.8,14323.98,16070.91,18084.58,18912.8,14280.6,8048.63,4160.48,10527.54,13129.64,14126.38,16877.88,16068.28,9321.5,9940.99,9927.91,10039.42,9141.85,14699.26,14525.21,16319.29,16749.09,11547.83,12314.04,11191.58,14422.71,16099.98,15624.71,13895.2,14428.88,16692.42,17479.92,14497.25,11805.06,14471.2,12951.1,14429.05,12004.77,13111.22,13907.08,14270.29,12468.4,12553.51,12700.75,12990.46,9245.19,12608.65,13194.32,12639.81,9976.91,11015.39,12912.8,12777.18,12228.24,11963.91,12801.56,14626.58,12062.63,15806.59,13619.28,14891.54,16222.1,17121.64,12838.54
41,11668.75,10416.17,13625.21,14243.2,11235.32,11036.22,14255.54,13040.81,13327.35,12417.68,10636.03,11133.31,11635.3,13710.62,12980.05,11141.36,13923.39,12075.02,10452.35,13578.59,13223.74,13563.66,15187.45,15374.73,16637.36,17533.94,19624.16,13145.4,8112.97,3895.67,12718.05,13645.94,15015.96,17951.22,15810.39,9890.77,10451.69,9388.55,10751.49,9971.34,15314.17,15575.51,16970.92,16979.91,12300.3,13180.32,10915.51,15029.03,16200.22,16429.03,13742.57,14897.21,18024.49,17721.94,15074.72,12424.23,14670.3,13767.76,14558.75,10890.23,13428.85,14145.95,13902.73,12685.59,12714.77,13371.45,12618.95,9507.88,12691.45,13552.62,12671.19,10312.31,11631.06,13320.24,13183.06,12600.71,12548.23,13988.0,15042.7,11699.6,16377.21,13650.51,15561.1,17028.01,18193.56,13914.53
42,11454.59,11193.58,14393.71,14204.79,12015.87,11791.26,14803.63,12711.31,13614.4,12772.19,11125.83,10841.81,11932.07,13866.61,12977.87,11601.33,14745.03,12414.87,10774.11,14032.08,13128.17,14565.87,15974.73,16392.58,17369.87,18016.76,21744.79,13197.51,8724.9,4440.56,14107.01,13327.91,16161.33,19376.91,17127.89,12263.97,11044.6,10050.81,11669.86,10708.43,15988.18,16342.66,16966.65,16828.49,13431.17,13204.9,11904.96,14286.94,16878.11,17279.88,14299.08,15862.32,19712.87,19045.85,15720.02,13103.1,15591.39,13747.62,14843.29,11482.53,13549.87,15006.42,14205.99,12976.59,13262.5,13666.82,12364.75,9847.46,12920.0,13771.59,13116.71,9397.81,11970.99,13971.49,13644.18,12880.87,13018.77,14985.66,15021.8,12016.73,16783.63,13812.12,16205.71,17004.22,19059.33,14159.52
43,11414.19,11917.92,15272.66,15614.39,11434.8,12651.38,15509.58,13373.1,13295.02,13414.51,11774.45,11184.14,12793.61,14327.22,12953.58,12081.38,14093.71,12274.39,10993.97,14927.33,13554.74,15437.84,16553.48,17413.28,18669.47,18962.78,23346.08,13365.18,8788.97,7155.63,13727.71,13138.05,17618.54,20117.28,17666.62,12684.45,11211.9,10612.9,11966.38,11001.32,15537.24,16454.98,17376.61,16838.79,13505.51,13157.46,12701.47,15541.9,18018.44,17722.58,14718.2,16537.41,19941.64,19279.19,15175.24,13934.56,15829.55,14245.46,15712.98,12126.98,14257.93,15107.65,14801.79,12499.81,13802.12,13685.56,12617.5,10465.85,13008.28,14592.29,13186.16,9321.44,11401.66,14180.07,13642.93,14134.22,13974.25,15809.17,15432.85,12402.31,16661.04,15398.59,16189.72,17687.23,20596.85,14199.79
44,11469.93,12792.5,15657.07,16444.96,11654.05,12852.11,15869.09,13813.05,12900.51,13828.45,12233.8,11526.94,13623.63,15280.61,12688.7,12386.52,14681.63,13080.12,11631.45,15682.12,14002.12,15650.08,17303.25,18045.53,20106.96,20670.6,24637.87,13700.51,7772.25,8215.1,13948.2,13156.97,18342.76,20700.46,15483.33,12442.9,12771.7,11419.14,12360.16,11476.25,16229.83,16538.39,18933.6,14657.21,13494.77,13354.17,13232.09,16480.3,18880.1,17810.9,14389.85,17286.53,21204.41,18963.35,14885.43,14641.81,15521.22,14138.57,15914.93,12341.79,14967.58,15698.96,15633.1,12375.92,14323.8,14464.45,12987.18,11434.17,13627.51,14700.92,13743.64,8647.32,11590.32,14821.32,13767.44,14480.07,14482.12,16553.95,14415.71,14225.47,17511.12,15907.66,16167.52,17534.3,20252.66,14767.55
45,11429.36,13896.97,16217.72,16285.75,10700.96,13356.11,16277.72,14810.81,13324.26,14145.31,12184.17,11871.37,14740.56,16122.27,12360.8,13296.03,15808.7,13458.53,12152.08,16396.22,14156.97,15810.24,18247.38,17997.62,20157.49,21453.27,22352.85,12118.29,7032.03,7378.83,12902.05,13607.92,19187.59,22153.95,13547.86,14210.06,13240.74,11878.66,12213.49,12701.48,16435.36,17311.81,20089.7,14665.69,14200.12,14077.26,13944.7,17559.77,19173.38,17807.32,15194.0,18051.23,20477.38,19068.21,14279.06,15581.21,15837.8,14185.59,16421.26,12269.54,15332.52,16302.65,16319.34,12592.94,14626.7,15154.02,13454.54,12014.5,13656.79,15052.22,14626.64,9147.87,12469.24,14640.17,13746.76,14358.68,14275.08,17402.19,14957.77,15802.65,17914.84,16129.2,16702.01,17806.84,18106.37,15628.51
46,11809.45,15003.0,16466.59,16970.25,10402.59,14624.69,16543.17,15146.25,14219.92,14330.85,12215.45,12216.16,15613.97,16862.59,11685.88,14014.28,15697.24,13122.66,13181.02,15930.52,14956.01,17078.33,19189.08,18604.13,20989.25,23281.84,16711.22,11562.81,7470.03,7640.34,13559.82,14342.53,21367.4,23138.93,12692.01,14565.87,13338.51,12513.38,11990.29,13269.24,16019.64,17550.02,21113.02,14952.26,14382.75,13632.5,14509.42,17914.87,19022.45,18759.18,15901.29,19128.4,22233.39,19218.87,14305.13,16397.76,16234.42,14986.65,17507.4,13462.45,15573.23,16746.81,16786.74,13566.23,14485.52,15718.45,13880.19,12328.39,13335.73,16146.97,13893.18,9789.26,13018.13,14873.94,14172.74,13850.4,14516.27,18506.88,15709.97,16814.96,17995.44,16628.64,18081.33,18734.76,16131.71,15595.5
47,12712.4,15489.58,17218.58,17158.76,11300.45,15307.1,17090.57,15068.3,14634.72,14153.26,12550.01,12025.21,15996.13,16538.92,11661.1,14103.78,15592.4,12285.27,14018.98,16259.99,15841.45,18385.78,19874.49,19403.18,21855.48,23733.91,17742.96,11117.45,6352.86,7718.9,14170.26,14785.82,21719.62,23099.0,12847.38,14475.37,13357.87,12341.7,11555.98,13700.28,16596.83,18302.06,21834.81,15757.56,14505.91,13898.47,15277.13,18237.74,20008.32,19905.91,16486.65,20378.69,22800.42,19860.11,14639.89,17047.12,17095.21,15686.23,18003.1,14386.8,16241.59,16781.62,17039.3,13954.0,15233.92,16212.94,13456.47,13520.15,14600.42,16815.69,13216.58,9463.52,13149.56,15736.52,14449.33,14410.35,15456.37,18561.21,16186.73,17334.98,18260.38,16797.25,19342.41,19348.44,16201.08,16253.51
48,13290.63,16186.54,18178.2,17023.86,12161.94,15719.34,17083.75,15811.07,15017.9,14394.18,13443.9,12604.41,16102.55,16526.26,12784.99,14401.26,15813.09,13220.4,14376.77,16868.95,16755.89,19545.19,20565.81,19658.27,22328.51,25885.98,18375.28,11825.96,6597.75,8387.55,15353.76,15149.57,23304.75,24211.16,13575.06,14606.44,13640.22,12735.03,12168.05,14913.39,17518.9,19234.36,23089.44,16207.97,14680.27,14432.19,15989.04,20025.4,21089.4,20408.26,17296.77,21129.96,22551.7,19787.46,15290.63,18088.4,17139.78,16857.0,17667.87,15298.98,17095.68,17566.68,17685.89,14845.87,15534.3,15857.87,13678.41,14391.4,15562.65,17288.25,13749.46,10609.22,14736.54,15953.23,14251.75,15328.72,16280.96,18865.8,15697.02,18330.06,18855.72,17903.29,19793.0,20962.93,17204.91,17138.1
49,13286.21,17263.79,18403.18,16843.33,12075.95,15621.22,16828.78,16459.89,15251.87,14238.42,13992.7,12794.69,16241.11,15962.5,13588.72,14848.47,14863.62,13508.18,15077.91,17986.6,17220.85,20102.58,20985.32,20435.04,22444.05,26401.43,19917.7,13115.71,6895.74,7710.98,16869.76,15047.52,25031.8,25323.48,13626.62,14840.69,13910.7,12290.59,12160.35,16194.82,17777.6,20266.03,23529.76,17215.39,14315.85,14244.41,16702.2,21203.69,21106.58,20550.56,18070.43,22226.96,23071.61,19287.68,15702.75,18158.89,16813.34,17910.76,18314.24,15851.04,17656.35,18044.12,17911.58,15713.96,15163.16,16122.42,13534.46,15304.43,16196.9,17006.53,13704.91,12091.22,15667.82,15871.08,14412.78,15466.02,17312.58,18579.95,15693.21,19029.59,18179.04,19259.73,21240.87,22640.24,18090.7,18016.64
50,13606.18,18117.42,18302.12,15524.25,12951.83,16202.9,17620.6,16636.57,16069.22,14330.17,14091.45,13496.46,16557.23,16856.19,13714.24,15701.77,16315.88,13539.63,16038.27,18668.49,17274.6,19958.87,19929.72,21145.01,24053.6,27252.09,21053.94,13737.41,7279.62,8039.58,16348.36,14439.8,25945.72,25685.28,13090.62,15184.21,14192.91,12741.29,11868.98,17159.66,18666.47,20633.89,23194.09,16874.99,14899.01,14763.34,17238.23,21266.32,21569.71,21052.64,18847.18,22431.26,25058.97,19907.9,16392.83,18979.95,16931.71,18832.52,18680.79,16136.52,18331.36,18408.76,17511.16,16438.86,15225.04,16111.15,14115.92,16049.49,16932.29,17076.77,14648.71,13010.47,16098.96,16165.1,14754.44,16137.81,16068.84,19665.0,15556.55,20079.66,18563.52,19468.99,22875.89,23947.49,18988.2,18290.06
51,14313.0,18250.77,18408.82,15967.47,14037.17,17309.04,17558.9,16937.65,16951.32,14682.55,14115.61,14901.86,16746.44,16991.03,13986.93,16628.09,16568.68,13985.86,17415.65,18394.21,17263.71,20137.86,19755.41,22064.86,25979.09,27472.01,22784.95,12765.02,5820.0,9280.04,16987.13,15912.52,26357.67,24526.3,12931.37,13591.11,14701.28,12711.29,11750.32,18123.44,18720.8,21544.07,25087.64,16611.08,16446.13,15127.86,18134.4,21983.93,21916.47,20399.89,20001.97,23599.86,25737.99,20745.18,16845.31,19656.44,17507.75,19694.21,18424.84,17257.99,18949.99,19003.36,18405.87,17075.5,16717.85,16787.55,14022.67,16953.37,17452.42,17096.05,14231.47,13511.22,16581.59,16271.33,15784.25,16840.04,16181.05,20226.03,16726.34,21237.96,18961.93,19974.39,23814.34,24042.95,19120.28,19255.9
52,14369.76,17695.87,18273.53,15773.94,15183.03,18262.21,17636.48,17684.59,17306.43,14644.05,14574.91,14914.88,17498.59,16802.88,14851.76,18194.95,15896.59,14806.65,18495.02,17902.14,17596.98,21190.99,20289.41,23233.23,27185.12,28273.99,21782.73,11870.52,5427.85,12391.94,15590.43,17556.03,25322.8,23814.49,13439.58,14462.57,13002.33,12806.36,12277.5,19230.05,19442.04,22755.85,25522.12,16682.93,17641.39,15401.54,19158.34,22425.84,22320.99,20909.68,21202.33,23883.69,25301.59,21923.76,17758.38,20312.0,17699.41,20249.98,17382.35,17959.71,19488.15,19641.01,17772.11,17736.18,17456.26,17691.15,12721.13,17065.34,17617.81,16952.09,14141.11,14741.3,16819.78,16584.85,16972.39,16818.12,17313.73,20196.73,17125.76,22493.73,19215.94,20831.95,24236.0,24388.16,18998.21,20363.88
53,14757.0,18267.02,18879.96,15629.9,15576.85,18960.2,17146.29,18422.06,17681.05,14264.66,14874.32,15456.7,18050.81,17550.69,15282.46,19086.74,16004.53,13985.75,18709.31,17602.52,18332.49,21974.65,21666.67,23936.15,26232.64,29206.22,19927.5,11846.41,5018.59,14927.3,16163.2,18603.68,26797.31,23311.91,14144.35,15086.3,12227.26,13647.1,13302.43,19958.45,20760.44,23563.0,25737.61,17651.8,18767.11,14932.4,19881.87,22467.94,23357.47,20553.1,21768.16,25673.03,25537.55,22661.06,18555.16,20490.01,18720.46,20331.09,15666.83,18302.29,19721.81,19045.16,17973.97,17860.33,18281.68,17099.67,12988.83,17091.2,18013.45,16911.81,14510.05,15479.68,17276.97,17039.53,17391.31,17534.54,18825.21,20675.15,16509.5,23196.29,19157.88,21665.45,25307.88,25802.05,20458.97,21368.09
54,15747.85,19210.57,18751.36,16613.25,16534.09,19606.99,16640.29,18723.08,18077.52,14836.16,14406.68,15770.65,18180.11,17462.72,15819.55,20117.21,16375.38,14333.17,19238.6,17396.68,19595.74,22995.71,22992.72,24875.03,26824.94,32224.18,19874.54,12617.3,5648.12,16518.84,15749.43,19965.18,28789.83,25124.38,17406.31,15825.48,13014.3,14746.08,14200.49,20762.06,21698.97,23461.15,25377.13,19156.26,18696.49,16188.74,18826.92,23308.89,24456.47,21254.61,23054.58,27961.61,27326.03,23497.28,19437.17,21672.17,18605.67,20628.45,16403.75,18378.02,20818.15,19368.16,18280.37,18525.3,18593.88,16670.87,13361.1,17313.75,18224.31,17423.25,13132.02,15850.72,18048.5,17564.71,17682.89,18090.54,20078.38,20554.8,16852.8,23665.51,19283.75,22461.98,25148.9,26920.25,20698.26,22278.0
55,16660.12,20298.21,20528.21,15720.81,17633.87,20460.64,17429.83,18194.23,18878.47,15616.85,14780.89,16827.39,18707.87,17347.03,16382.54,19143.75,16115.28,14545.52,20369.63,17881.92,20680.42,23714.57,24318.28,26619.7,28102.34,34465.06,19996.78,12598.75,9004.99,16041.43,15488.45,21708.09,29761.22,25792.75,17895.6,15956.0,13669.78,15059.25,14509.45,20108.08,21768.89,23931.4,25262.7,19155.54,18526.53,17178.96,20398.49,24783.71,24976.89,21750.78,23916.7,28180.11,27550.13,22561.37,20540.45,21905.38,19190.57,21735.24,17211.86,19247.28,20862.41,20088.08,17511.19,19177.09,18531.48,16925.8,14108.76,17349.6,19228.45,17436.48,12928.93,15023.35,18248.56,17496.09,19303.61,19315.49,21095.27,21024.77,17291.27,23391.34,21389.7,22344.7,26032.42,28980.5,20640.35,23640.32
56,17777.56,20728.1,21541.19,15929.24,17815.24,20856.93,17929.42,17567.19,19357.09,16145.38,15155.33,17839.48,19875.73,16912.65,16708.22,19851.69,17094.35,15307.95,21306.19,18393.71,20881.73,24675.42,25099.43,28554.38,30499.48,36243.8,20369.43,11046.86,10272.1,16265.06,15474.35,22546.59,30498.29,22503.37,17455.14,18056.32,14636.45,15494.3,15057.2,20932.26,21801.55,25974.57,21878.65,19036.47,18701.05,17807.95,21551.49,25872.27,24999.02,21147.42,24882.74,29854.75,26992.84,22009.23,21457.01,21385.92,18963.17,21918.9,17410.82,20116.17,21581.54,21124.43,17239.65,19802.32,19495.31,17337.07,15322.71,18091.55,19295.24,18093.48,11906.54,15195.44,19003.78,17589.55,19684.59,19920.25,22004.79,19556.57,19721.98,24479.34,21997.69,22220.63,25688.59,28396.24,21346.93,24052.51
57,19208.36,21389.95,21259.68,14544.79,18415.39,21317.21,19149.45,18053.48,19699.61,16004.29,15531.56,19222.8,20895.69,16398.16,17844.89,21283.74,17514.45,15915.1,22185.09,18521.96,21014.22,25909.38,24936.36,28520.68,31528.67,32773.43,17908.04,9901.66,9176.44,15014.82,15967.95,23531.8,32510.83,19590.6,19820.66,18613.08,15157.74,15253.89,16583.31,21128.59,22741.56,27463.56,21766.09,19924.4,19609.49,18679.16,22885.46,26181.94,24893.82,22204.12,25868.15,28732.75,27035.41,20996.37,22708.54,21727.32,18943.62,22520.5,17207.79,20521.35,22315.86,21962.57,17443.56,20125.0,20336.4,17877.62,16014.62,18051.8,19680.21,19175.75,12499.31,16268.71,18706.6,17498.96,19432.85,19544.82,23049.16,20202.09,21803.0,24942.73,22208.46,22860.29,25968.23,25297.34,22472.99,24425.32
58,20635.76,21640.78,22077.8,14055.01,20062.9,21590.07,19512.92,19175.26,19859.94,15971.05,15907.89,20285.68,21782.35,15429.41,18722.18,21050.46,17008.3,17183.47,21471.63,19490.37,22614.41,27136.1,25678.32,29589.52,34086.36,24413.2,16972.35,10413.35,9446.18,15746.58,16793.24,26149.3,33832.11,18248.49,20217.08,18649.41,15900.73,14920.24,17249.42,20529.14,22978.72,28767.73,22066.26,20079.65,18896.21,19350.67,23275.1,25887.06,26120.58,23116.05,27296.59,31087.6,27143.67,20915.66,23777.12,22177.9,19928.09,23912.82,18771.79,20760.53,22830.93,22505.28,18689.88,19839.39,21008.05,18361.95,16351.23,17552.39,21033.31,18143.99,13281.09,16909.88,18939.85,17976.33,18662.29,19783.39,24429.52,21128.76,23100.4,24957.37,22800.68,24650.34,27199.43,22450.6,22315.84,24279.95
59,21209.91,22550.71,22251.07,15176.52,20903.82,22229.79,19345.45,19647.84,19520.14,16334.06,15589.39,20709.92,21297.09,15321.11,18760.64,20828.12,15858.12,18199.88,21829.7,20568.51,24262.06,27998.28,26683.46,30704.14,34627.92,25796.81,16205.79,8775.13,9491.14,16422.65,17277.07,26530.04,33656.5,18361.46,19996.51,18578.1,15621.33,14327.22,17737.04,21200.93,23886.7,29659.22,23127.79,20153.0,19168.23,20290.26,23622.74,27135.96,27614.21,23848.59,28966.68,31778.73,27942.91,21285.9,24600.76,23259.43,20775.44,24497.62,19956.7,21567.83,22789.28,22760.14,19128.88,20769.27,21585.17,17726.62,17846.43,19134.62,21829.76,17191.56,12756.17,17009.65,19971.33,18264.25,19329.45,20970.48,24424.36,21684.0,23720.21,25227.79,22939.93,26274.41,27972.43,22449.86,23144.93,25255.77
60,22065.11,23725.86,22003.27,16240.66,21370.55,22146.36,20226.27,20073.29,19753.23,17417.91,16264.06,20774.53,21210.25,16712.74,19071.74,21036.94,16988.8,18589.05,22557.15,21677.86,25706.72,28861.5,26936.1,31260.41,37634.33,26591.62,17110.93,9014.39,10256.57,17759.25,17666.09,28411.25,35149.45,19283.19,20078.37,18867.82,16053.5,15027.28,19228.8,22307.46,25023.64,31266.0,23661.27,20293.51,19803.18,21149.51,25858.19,28506.0,28208.05,24896.9,29919.64,31330.4,27734.56,22106.9,25979.21,23227.34,22238.38,23950.54,21115.63,22614.95,23759.38,23535.48,20250.25,21083.83,21030.55,17938.47,18911.29,20313.21,22367.24,17807.42,14202.56,18981.69,20180.36,17951.95,20469.45,21993.36,24744.67,20944.58,24981.68,25948.3,24350.38,26792.37,30178.6,23734.84,24287.26,25008.47
61,23434.25,23942.5,21698.56,16042.29,21145.8,21743.64,20985.4,20299.68,19445.01,18053.31,16437.52,20881.32,20419.76,17682.85,19580.31,19695.66,17287.69,19420.14,23960.66,22205.0,26358.53,29342.67,27901.26,31317.08,38260.35,28695.48,18847.25,9326.23,9382.94,19477.96,17512.87,30462.39,36638.6,19246.54,20302.51,19141.34,15433.26,14963.31,20803.97,22569.46,26287.01,31769.58,25002.58,19693.71,19451.38,22008.35,27303.65,28439.22,28305.03,25889.57,31358.04,31948.94,26931.82,22582.05,25964.88,22695.81,23543.36,24732.35,21775.91,23272.7,24312.52,23751.09,21335.65,20490.95,21297.88,17673.01,20027.73,21062.07,21931.29,17677.3,16089.67,20106.09,20012.87,18091.97,20567.37,23291.87,24292.99,20855.17,25838.34,24923.39,26095.94,28655.02,32467.55,24853.64,25417.36,24686.59
