,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985
30,9602.45,7685.92,8024.82,9626.7,9125.12,7926.53,8403.23,9902.51,8530.72,8653.68,8731.54,7984.52,7872.73,8531.29,9236.54,8617.5,8085.14,9805.3,8599.62,7665.52,9465.49,8903.97,9033.17,9849.91,9844.31,9943.72,10272.65,11417.63,8184.41,6708.76,4936.22,10583.52,9667.66,9501.92,10889.44,9944.74,7988.34,8086.54,7748.48,8122.64,7915.85,10240.93,10031.35,9625.4,9881.32,8530.52,8713.24,8405.17,9191.72,10097.08,9807.19,8769.03,9686.57,11177.14,10431.34,9115.84,8636.47,9947.63,8923.51,9165.11,8065.91,8843.2,9627.09,9012.42,8502.07,8870.29,9147.17,8459.65,7447.81,9004.35,9363.45,8615.14,7221.71,8818.11,9809.93,9049.63,8658.91,9044.4,9878.65,9705.42,8487.31,10593.69,9353.66,9852.62,10508.15,10855.56
31,10082.4,7834.46,8514.62,10174.24,9870.34,7851.92,8966.75,10376.93,8972.99,8681.77,9178.6,8433.77,8183.15,9090.81,9598.15,8771.23,8459.85,9657.77,8699.89,7920.38,10032.83,9250.19,9559.05,10255.24,10419.51,10624.08,10811.01,12176.26,8419.23,6881.99,6710.46,10490.9,9732.62,10257.79,11345.93,10321.67,8327.44,8310.0,8158.31,8406.74,8198.8,10192.05,10239.8,9953.29,10055.41,8720.55,8843.22,8920.06,9886.67,10719.79,10148.55,9103.66,10131.37,11437.46,10695.7,9076.43,9163.5,10213.9,9297.08,9692.4,8505.16,9311.23,9833.0,9426.22,8471.64,9271.82,9316.69,8737.18,7895.13,9204.47,9894.24,8820.33,7345.95,8672.55,10069.85,9221.21,9388.24,9648.44,10420.72,10076.54,8841.18,10727.77,10218.28,10032.25,10969.89,11643.11
32,10404.01,8021.65,9077.93,10502.3,10380.47,8108.12,9207.67,10695.43,9323.46,8675.59,9522.53,8798.23,8494.38,9637.23,10177.42,8820.7,8753.61,10085.2,9218.55,8367.11,10536.86,9606.32,9813.08,10732.99,10842.33,11362.76,11648.0,12826.82,8721.98,6523.33,7466.72,10735.3,9892.43,10718.22,11743.32,9667.33,8370.38,9196.18,8685.83,8736.04,8570.96,10655.89,10435.67,10727.05,9372.89,8873.53,9082.63,9313.52,10448.76,11233.5,10354.89,9140.25,10609.32,12108.95,10754.29,9134.24,9637.17,10245.7,9415.04,9942.02,8759.37,9782.06,10251.68,9939.99,8587.07,9666.6,9826.94,9067.87,8508.32,9650.21,10107.02,9228.28,7187.0,8916.61,10533.14,9446.57,9711.24,10050.51,10932.06,9855.13,9842.45,11280.97,10627.14,10209.39,11080.87,11699.19
33,10485.27,8167.43,9753.88,10910.48,10479.63,7868.17,9598.78,11036.99,9912.9,9019.78,9822.5,8928.96,8806.98,10324.61,10709.83,8840.97,9333.34,10766.85,9548.53,8761.3,11023.48,9835.21,10045.27,11293.99,10992.3,11552.7,12127.54,12170.4,8236.84,6296.27,7056.74,10265.52,10252.34,11229.95,12481.46,9097.39,9319.94,9563.77,9048.62,8814.74,9313.05,10900.43,10923.14,11348.33,9544.32,9335.07,9561.91,9793.05,11074.51,11518.59,10525.17,9631.16,11095.76,11986.31,10970.19,9063.96,10218.25,10546.78,9598.01,10320.23,8887.36,10102.3,10677.14,10395.25,8846.08,9963.19,10299.3,9442.68,8941.15,9820.79,10429.93,9774.49,7584.23,9518.26,10608.74,9609.22,9822.98,10125.93,11492.9,10286.62,10734.38,11642.83,10912.94,10617.85,11372.43,11041.67
34,10519.45,8491.15,10433.21,11178.11,10932.84,7902.69,10371.25,11313.32,10220.31,9570.3,10061.95,9096.37,9120.36,10895.77,11199.18,8707.01,9824.46,10867.32,9557.26,9393.92,10955.23,10348.43,10746.11,11856.31,11407.44,12055.92,13021.78,10265.52,8170.03,6654.86,7322.53,10757.37,10745.72,12297.84,13039.08,8936.23,9631.59,9752.99,9496.85,8856.38,9732.7,10861.64,11184.04,11920.15,9825.74,9570.52,9506.43,10204.5,11386.03,11622.23,11068.13,10084.94,11719.21,12862.97,11203.72,9244.07,10745.2,10883.39,10106.5,10946.76,9575.24,10367.83,11033.47,10759.71,9431.61,10056.82,10716.84,9800.33,9247.44,9825.65,11093.27,9635.23,8050.34,9950.0,10880.74,9968.16,9757.23,10410.94,12174.69,10804.21,11372.19,11865.43,11318.73,11381.37,11945.4,10442.9
35,10666.05,9040.83,10813.99,11675.91,11177.27,8453.14,10853.26,11720.63,10348.89,9912.35,10131.48,9405.17,9178.41,11228.15,11212.61,8857.09,10016.45,10970.42,9336.29,9939.4,11262.51,10902.13,11467.26,12311.87,11902.74,12574.99,13373.57,10829.9,8145.71,6228.58,7475.9,11223.09,11103.36,12607.35,13193.12,9167.48,9738.89,9903.77,9553.55,8796.87,10085.31,11276.67,11665.75,12374.35,10316.56,9779.68,9777.44,10713.05,11683.82,12193.42,11690.51,10490.06,12420.55,13261.05,11626.71,9547.5,11197.26,11425.85,10572.65,11322.96,10146.54,10825.51,11208.92,11033.81,9764.7,10561.46,11104.69,9778.23,9974.08,10581.83,11563.59,9517.05,8048.54,10164.75,11452.79,10262.43,10183.94,11024.04,12386.44,11208.16,11786.87,12170.4,11581.38,12097.68,12384.69,10660.39
36,11350.42,9459.74,11305.08,12277.96,11291.02,8998.46,11207.31,11877.8,10843.06,10248.62,10404.37,9985.3,9612.57,11432.06,11372.4,9527.1,10315.16,11235.16,9931.14,10266.45,11710.47,11478.36,12135.87,12779.02,12183.01,12943.73,14414.6,11254.93,8617.18,6497.17,7997.7,12020.11,11430.82,13443.56,13813.9,9634.51,9954.58,10188.99,9892.51,9239.66,10836.13,11859.09,12234.59,13051.63,10673.02,10018.56,10180.34,11203.45,12638.55,12814.34,12067.83,10997.29,12913.75,13334.08,11781.01,9988.84,11839.85,11615.74,11255.0,11348.33,10722.14,11376.06,11726.88,11485.57,10326.44,10865.74,11109.16,10055.09,10555.82,11204.02,11952.15,9928.61,8772.02,11149.42,11724.31,10353.63,10786.56,11593.92,12719.02,11207.7,12429.78,12629.96,12265.46,12480.17,13268.37,11265.02
37,11630.62,9613.33,11961.25,12546.07,11382.06,9106.52,11323.94,11927.62,11299.5,10518.92,10490.13,10405.28,9856.49,11660.35,11285.65,10069.17,10686.89,10959.73,10225.02,10755.21,12386.5,11853.85,12544.29,13131.12,12677.2,13176.75,14799.15,12051.32,9382.81,6783.3,7687.22,12943.03,11528.45,14284.56,14418.68,9808.78,10220.68,10468.75,9806.82,9379.5,11599.91,12138.64,12837.07,13402.29,11271.77,10016.16,10250.05,11689.97,13302.62,13001.64,12305.57,11490.52,13533.82,13720.01,11768.26,10332.81,12044.88,11641.12,11885.12,11796.11,11137.64,11792.18,12107.33,11758.54,10886.46,10864.53,11401.22,10149.91,11156.88,11669.61,12000.81,10072.52,9714.59,11776.39,11854.22,10598.32,11028.95,12265.71,12799.3,11399.18,12935.85,12534.53,13068.31,13275.27,14156.7,11830.58
38,11652.82,9920.1,12515.41,12668.21,10973.82,9685.26,11756.65,12454.5,11544.5,11052.3,10692.53,10607.18,10357.76,11969.63,11857.3,10284.36,11249.87,11803.52,10394.93,11366.86,12863.94,12044.33,12664.09,12876.85,13145.0,13979.78,15305.08,12688.95,9833.8,7131.23,8000.17,12820.19,11375.83,14817.11,14740.85,9712.6,10534.95,10754.17,10177.18,9378.41,12213.28,12697.71,13161.85,13461.07,11288.38,10438.68,10646.48,12094.36,13501.22,13365.2,12682.44,11986.34,13793.39,14678.66,12194.42,10798.04,12571.99,11862.67,12459.39,12125.67,11431.41,12259.11,12438.51,11763.07,11383.27,11061.5,11566.68,10595.55,11677.61,12184.23,12208.39,10688.4,10358.32,12155.52,12165.66,10931.4,11519.17,11875.74,13486.76,11529.62,13598.46,12907.22,13359.72,14148.01,14893.95,12405.39
39,11668.14,10410.13,12738.19,12882.63,11337.74,10368.78,12438.15,12590.07,11846.14,11617.17,11019.47,10772.3,11214.96,12219.71,12084.81,10572.0,11849.62,12086.45,10770.32,12178.09,12903.2,12205.04,12916.18,12982.78,13700.84,14909.09,15578.93,13572.05,9515.78,6305.7,8878.44,13293.45,12257.02,15158.95,14485.88,9791.22,9971.45,11151.34,10301.77,9462.54,12827.99,12884.02,13716.17,14358.67,11336.67,11300.01,10971.5,12666.84,13974.01,13682.52,12604.92,12643.62,14445.04,15128.62,12708.5,11161.11,13038.64,12290.02,13009.29,12189.49,12114.07,12702.67,12872.11,12324.77,11841.19,11922.01,12050.7,10715.37,12277.49,12598.51,12392.51,10656.49,10778.01,12560.85,12386.36,11596.78,12025.86,12117.16,13946.19,12278.01,14312.38,13289.11,13784.94,14731.68,15129.2,12651.19
40,11850.65,10592.5,12640.74,12987.89,11419.56,11084.6,13049.46,12789.55,12352.32,11943.73,11158.56,11152.05,11370.25,12736.07,12163.98,11153.41,12757.23,11931.98,11333.34,12850.68,12840.65,12522.46,13532.08,13382.35,14361.87,15563.32,16070.13,13336.9,9232.02,6160.65,10916.63,12715.47,13226.47,14942.09,14397.94,10185.19,10527.57,10453.37,10490.29,9872.05,13513.39,13370.98,14400.56,14706.69,11531.5,12004.45,11254.11,13300.76,14331.88,14023.79,12987.75,13323.31,14737.42,15137.83,13361.79,11727.08,13498.3,12544.86,13424.41,11913.54,12603.01,13111.62,13326.15,12224.03,12312.51,12435.01,12643.04,10245.14,12495.41,12843.96,12501.99,10780.87,11595.8,12846.1,12708.86,12342.17,12195.14,12838.1,14144.64,12663.39,15073.52,13611.55,14370.25,15101.77,15472.79,12787.54
41,11759.56,10932.65,13068.0,13428.55,11522.29,11430.18,13540.99,12724.36,12855.73,12279.9,11131.89,11453.21,11794.08,13158.96,12674.83,11520.45,13344.68,12146.74,11074.43,13112.02,12865.8,13025.26,14037.52,14136.44,14831.1,15375.24,16611.82,12745.55,9370.93,6005.59,12597.77,13156.08,13899.61,15698.62,14387.86,10673.92,10971.73,10211.14,11064.55,10535.3,14017.36,14130.39,14914.32,14971.45,12124.46,12679.55,11184.74,13795.77,14520.64,14624.82,13024.44,13733.53,15649.87,15413.01,13840.74,12243.99,13749.18,13176.78,13628.35,11341.91,12924.81,13385.29,13228.38,12487.01,12535.39,12990.04,12536.39,10543.51,12671.85,13200.38,12659.23,11127.25,12146.54,13242.15,13100.67,12717.17,12711.71,13741.19,14570.75,12568.16,15589.01,13795.97,14944.29,15748.79,16270.27,13620.57
42,11749.88,11564.03,13671.31,13535.34,12132.43,12056.86,14009.3,12650.04,13158.49,12626.89,11567.0,11372.08,12102.4,13380.96,12798.94,11941.42,14000.82,12487.37,11401.87,13524.87,12933.5,13773.5,14644.7,14872.09,15400.8,15793.07,17944.7,12898.78,9901.05,6510.01,13694.28,13083.71,14732.57,16661.39,15275.24,12393.19,11470.56,10750.24,11774.55,11135.79,14559.02,14718.99,15038.32,15014.16,12959.26,12803.86,11936.23,13453.77,15050.21,15253.96,13486.11,14455.32,16773.43,16311.5,14362.01,12801.26,14445.14,13289.72,13929.76,11835.98,13121.19,14047.4,13543.04,12797.11,13012.64,13303.94,12505.48,10893.07,12945.86,13468.35,13074.56,10624.53,12498.11,13798.08,13528.54,13031.85,13154.37,14526.43,14730.77,12931.88,16002.61,14063.51,15504.34,15872.12,16945.26,13916.72
43,11847.98,12159.52,14344.5,14515.04,11893.49,12756.57,14578.34,13184.39,13075.22,13162.57,12105.66,11711.61,12791.88,13794.25,12909.62,12376.38,13689.7,12525.07,11661.22,14228.92,13324.99,14441.35,15125.79,15610.37,16312.79,16483.82,18988.07,13124.78,10041.55,8741.52,13509.08,13090.04,15760.48,17225.92,15719.21,12780.35,11686.96,11224.34,12076.54,11435.81,14389.56,14910.79,15409.04,15150.78,13120.22,12881.21,12562.82,14353.01,15853.72,15645.14,13865.77,14995.81,17040.21,16583.65,14160.08,13460.53,14721.21,13723.85,14598.93,12363.11,13693.96,14235.94,14038.44,12631.01,13485.49,13440.44,12797.92,11430.86,13127.59,14122.26,13258.66,10694.32,12193.67,14065.67,13664.27,13998.42,13917.83,15204.84,15164.24,13339.79,16079.67,15229.96,15644.08,16441.0,18028.51,14082.06
44,12005.9,12856.62,14707.54,15146.62,12154.41,12997.11,14927.81,13583.06,12944.26,13549.48,12521.67,12051.84,13460.13,14517.07,12869.97,12692.54,14193.36,13161.39,12200.39,14840.86,13729.8,14698.79,15711.48,16118.83,17309.01,17624.06,19858.74,13456.39,9416.81,9649.46,13758.49,13224.92,16332.0,17699.31,14604.98,12716.92,12827.27,11857.27,12442.71,11859.04,14943.72,15085.07,16464.51,14007.96,13227.11,13118.52,13017.22,15056.1,16493.4,15829.0,13795.16,15583.24,17916.4,16539.04,14113.12,14038.99,14661.64,13782.87,14849.52,12622.02,14268.53,14731.2,14679.78,12684.49,13947.17,14065.87,13167.48,12203.52,13658.1,14322.66,13745.09,10359.51,12438.86,14615.78,13880.27,14358.14,14388.55,15835.95,14712.74,14712.97,16782.66,15716.65,15781.23,16484.98,17979.79,14589.13
45,12104.14,13709.03,15181.71,15180.85,11682.59,13448.81,15308.93,14325.6,13335.4,13873.51,12607.23,12393.58,14321.62,15170.51,12791.1,13420.1,15051.7,13528.13,12661.45,15426.38,13953.3,14924.02,16416.21,16223.2,17468.77,18220.54,18712.83,12582.6,8990.66,9063.03,13094.94,13626.49,16979.14,18682.38,13629.7,14020.07,13244.15,12264.91,12454.54,12788.83,15189.86,15679.14,17281.55,14143.29,13791.55,13700.4,13589.87,15847.65,16796.98,15959.0,14406.68,16181.05,17619.36,16737.39,13873.26,14770.83,14987.38,13938.11,15291.33,12701.3,14622.71,15234.73,15232.64,12949.98,14266.7,14635.04,13599.86,12716.28,13799.84,14678.77,14433.43,10822.31,13181.1,14629.25,14005.63,14407.07,14393.53,16536.04,15233.26,15915.49,17199.67,16021.52,16274.61,16797.98,16842.31,15286.49
46,12464.31,14562.44,15460.18,15725.77,11620.3,14431.24,15599.46,14660.89,14028.13,14112.32,12745.7,12735.99,15019.24,15761.05,12494.68,14017.74,15097.34,13443.31,13462.42,15236.32,14577.57,15840.85,17120.19,16717.35,18100.97,19435.32,15666.99,12354.33,9397.29,9340.32,13659.68,14203.68,18460.28,19392.19,13272.55,14363.51,13415.04,12786.5,12416.62,13274.9,15042.72,15947.77,18019.96,14441.53,14022.4,13518.47,14066.82,16188.52,16837.19,16651.17,14960.46,16975.89,18788.74,16963.16,14018.16,15421.79,15363.06,14562.96,16097.93,13573.71,14897.69,15638.75,15651.46,13688.33,14296.95,15124.92,14006.64,13049.26,13711.09,15510.75,14117.12,11380.3,13685.86,14913.8,14415.75,14199.16,14696.42,17406.55,15878.3,16737.88,17411.08,16500.9,17306.96,17524.59,15804.91,15406.2
47,13150.72,14997.98,16055.6,15970.9,12307.67,15006.87,16069.8,14741.61,14414.45,14114.42,13081.55,12724.41,15386.69,15683.81,12606.62,14188.79,15148.02,13041.19,14135.68,15569.74,15256.21,16783.03,17668.33,17326.81,18754.68,19838.09,16394.46,12195.36,8711.59,9475.89,14190.16,14601.04,18800.47,19501.59,13497.46,14404.08,13534.21,12783.95,12240.65,13668.91,15524.8,16529.81,18578.38,15044.69,14215.49,13801.64,14675.66,16509.63,17553.06,17459.11,15440.64,17880.23,19256.52,17474.58,14349.65,15963.41,16027.13,15124.87,16534.59,14278.22,15447.4,15786.97,15938.81,14060.61,14910.32,15571.9,13874.52,13968.82,14667.3,16071.03,13836.41,11283.74,13891.64,15607.59,14732.32,14707.22,15459.49,17605.25,16355.28,17230.82,17743.28,16772.11,18262.59,18053.1,16006.84,15975.51
48,13640.81,15580.32,16787.67,16025.88,12978.48,15399.92,16193.23,15334.88,14786.26,14395.61,13786.29,13227.57,15573.91,15807.7,13446.41,14506.08,15418.08,13767.87,14493.06,16092.32,15958.96,17638.86,18226.26,17617.79,19176.61,21253.41,16902.49,12769.01,8987.64,10071.41,15135.2,14954.88,19917.03,20293.77,14059.76,14599.98,13832.67,13153.89,12756.44,14594.46,16231.14,17228.0,19462.6,15445.8,14446.81,14265.11,15253.61,17750.5,18332.35,17893.8,16062.7,18476.87,19247.23,17576.72,14880.0,16768.96,16192.29,15986.53,16454.59,14981.04,16122.1,16411.23,16475.85,14752.7,15235.13,15478.6,14161.1,14678.43,15430.0,16512.07,14316.26,12187.5,15143.02,15887.32,14754.84,15460.82,16154.56,17970.27,16240.93,18048.12,18294.03,17643.19,18706.25,19219.95,16781.09,16697.81
49,13750.5,16386.91,17062.81,16050.25,13023.04,15468.17,16172.54,15873.61,15063.1,14419.88,14269.41,13469.51,15795.34,15592.23,14104.45,14925.45,14951.85,14078.1,15076.71,16924.94,16382.08,18115.0,18619.42,18216.26,19397.98,21697.16,17962.36,13772.17,9287.1,9624.28,16233.92,15009.22,21033.48,21058.66,14197.13,14870.25,14123.74,12962.15,12855.64,15533.86,16522.01,17970.49,19857.65,16194.31,14333.47,14263.69,15824.68,18578.2,18491.48,18122.0,16662.43,19251.56,19689.99,17433.33,15264.74,16954.35,16130.52,16771.35,16986.79,15460.04,16604.62,16841.96,16756.5,15440.51,15134.42,15786.33,14193.03,15412.95,15975.24,16485.41,14412.05,13391.81,15903.06,15976.46,14995.65,15698.15,16988.34,17980.68,16404.1,18664.89,18044.28,18681.21,19763.28,20386.6,17493.58,17411.98
50,14079.33,17051.7,17140.54,15376.89,13737.65,15966.88,16796.89,16115.76,15714.14,14605.19,14454.31,14061.27,16126.22,16284.01,14305.56,15609.29,16007.77,14218.88,15829.71,17484.68,16550.32,18175.76,18156.96,18775.25,20453.6,22316.99,18782.01,14311.6,9670.79,9957.71,16022.64,14740.55,21693.6,21410.39,13947.77,15210.28,14422.51,13372.67,12764.55,16269.58,17191.23,18323.87,19822.16,16109.14,14826.74,14715.84,16283.68,18756.28,18900.55,18554.19,17263.96,19513.46,20949.26,17938.62,15826.61,17591.0,16341.12,17474.95,17348.29,15770.12,17157.12,17203.76,16657.16,16036.78,15310.53,15919.77,14714.05,16034.64,16585.84,16677.66,15179.77,14181.08,16327.62,16310.06,15361.2,16286.23,16356.68,18840.87,16481.13,19504.34,18467.6,18988.17,20930.47,21332.14,18216.8,17744.13
51,14666.11,17265.41,17343.64,15784.74,14596.65,16800.55,16894.56,16436.87,16407.37,14960.28,14590.11,15131.5,16377.63,16503.7,14607.46,16341.54,16303.2,14639.98,16856.3,17450.45,16678.64,18426.72,18203.9,19457.85,21688.7,22598.5,19959.54,13738.4,8476.38,10990.44,16555.63,15807.7,22074.05,20927.96,13951.84,14292.0,14870.32,13461.51,12791.42,17005.02,17356.45,18994.91,21016.46,16071.43,15937.46,15068.96,16967.07,19314.01,19244.03,18325.0,18094.72,20327.38,21481.33,18571.02,16237.93,18141.65,16834.1,18142.34,17331.57,16613.49,17675.67,17706.13,17344.37,16576.78,16400.03,16490.1,14784.18,16762.63,17058.95,16838.66,15030.68,14662.45,16786.59,16522.5,16190.23,16895.66,16595.14,19381.28,17437.09,20414.03,18903.3,19484.24,21667.46,21558.95,18457.23,18515.65
52,14820.53,17047.55,17401.01,15801.86,15497.05,17537.24,17078.58,17040.07,16763.66,15061.61,15015.9,15255.62,16984.37,16522.4,15312.75,17493.66,16011.86,15313.87,17688.07,17280.8,17020.9,19194.01,18661.67,20287.06,22520.88,23193.87,19496.31,13221.38,8202.9,13448.01,15782.82,16984.88,21644.48,20689.83,14403.97,14975.42,13864.82,13634.58,13256.91,17831.87,17925.43,19843.4,21405.89,16242.37,16823.24,15363.89,17730.59,19712.42,19620.8,18764.19,18954.31,20635.65,21389.38,19403.49,16941.66,18681.33,17091.08,18620.79,16836.61,17189.7,18145.16,18235.45,17102.66,17134.04,17009.87,17206.38,14047.04,16969.5,17303.71,16899.58,15103.62,15681.51,17085.08,16870.5,17127.13,17032.05,17486.99,19559.66,17876.79,21387.61,19254.25,20204.45,22089.56,21939.8,18539.34,19376.98
53,15195.21,17536.64,17906.73,15849.52,15879.26,18111.68,16911.51,17637.84,17133.05,14941.69,15335.78,15739.16,17465.64,17125.73,15723.01,18204.58,16216.42,14881.33,17953.74,17230.95,17613.62,19802.94,19610.21,20844.02,22137.15,23860.36,18519.48,13311.78,7922.56,15459.84,16273.88,17779.73,22621.99,20565.95,14987.93,15498.04,13467.97,14306.9,14059.77,18418.03,18856.82,20455.31,21674.3,16971.42,17664.81,15181.22,18307.67,19878.82,20358.77,18705.55,19429.47,21808.22,21673.44,19981.21,17572.37,18932.31,17859.22,18806.79,15931.44,17537.68,18427.51,18012.21,17369.99,17345.95,17675.28,16974.18,14363.39,17120.79,17697.56,17025.98,15487.0,16337.33,17530.29,17309.87,17549.39,17651.65,18622.61,20051.92,17641.35,22010.99,19410.86,20906.81,22914.23,22961.12,19626.95,20170.59
54,15971.58,18260.07,17968.44,16591.76,16649.38,18654.0,16734.62,17960.17,17517.1,15440.23,15146.43,16068.38,17680.68,17207.81,16205.89,19006.91,16588.64,15236.37,18426.17,17239.56,18535.19,20553.11,20530.13,21540.38,22625.35,25656.67,18626.79,13955.26,8506.84,16751.41,16131.82,18776.52,23892.14,21720.2,17284.75,16095.85,14099.38,15152.01,14776.52,19052.47,19558.57,20533.4,21623.03,18034.47,17740.1,16108.87,17777.04,20510.44,21133.65,19255.67,20342.54,23270.04,22830.39,20618.18,18258.69,19793.49,17925.34,19127.27,16521.03,17716.03,19242.2,18350.46,17702.67,17908.61,18012.45,16846.76,14748.92,17404.05,17972.93,17498.47,14696.06,16724.55,18185.66,17796.04,17888.19,18167.45,19595.45,20178.89,18049.33,22489.61,19684.59,21587.82,22977.54,23807.11,19940.64,20904.08
55,16695.94,19074.62,19184.49,16178.46,17517.35,19328.93,17361.11,17757.98,18161.14,16075.12,15516.97,16901.31,18147.76,17273.02,16706.69,18498.68,16560.28,15500.65,19293.06,17679.14,19346.3,21125.0,21450.86,22711.9,23502.06,27034.57,18839.82,14051.21,11314.13,16476.11,16087.96,20018.74,24589.19,22243.02,17724.44,16298.27,14644.26,15472.25,15094.73,18757.65,19733.41,20948.09,21708.17,18160.82,17751.82,16865.61,18884.01,21512.52,21578.2,19688.0,20998.6,23542.79,23110.36,20220.53,19087.58,20079.3,18423.6,19950.62,17154.67,18400.97,19408.62,18932.29,17380.41,18463.93,18110.44,17154.88,15386.99,17563.86,18761.29,17662.43,14698.73,16236.31,18461.01,17898.92,19117.35,19122.95,20421.98,20679.49,18518.08,22496.26,21209.16,21684.26,23684.51,25222.45,20067.77,21926.52
56,17556.78,19476.18,19938.81,16444.26,17754.59,19712.31,17808.38,17493.82,18599.15,16546.43,15888.08,17703.98,19019.69,17139.36,17046.86,19091.28,17320.65,16135.04,20033.04,18135.72,19607.78,21841.12,22054.63,23996.76,25014.78,28163.42,19204.21,13086.08,12410.88,16731.37,16202.71,20680.09,25154.96,20570.98,17542.11,17780.91,15393.84,15874.27,15574.57,19405.93,19885.65,22290.07,19970.02,18213.61,17984.48,17390.17,19730.65,22290.31,21737.4,19484.02,21718.57,24654.99,22950.56,20046.75,19799.63,19909.26,18419.91,20201.72,17416.79,19086.62,19992.12,19708.83,17361.92,19002.8,18865.15,17565.83,16337.08,18189.1,18947.46,18227.55,14151.75,16481.47,19105.91,18107.33,19517.02,19675.02,21183.15,19978.12,20317.84,23376.74,21786.7,21778.01,23636.06,25054.64,20680.47,22347.1
57,18625.93,20024.02,19908.34,15726.49,18279.52,20137.04,18703.62,17934.78,18950.55,16582.76,16260.85,18757.92,19798.9,16955.89,17937.06,20158.27,17726.1,16665.06,20735.71,18353.22,19826.63,22720.26,22106.68,24121.56,25753.29,26437.72,17856.48,12404.75,11598.7,15878.16,16643.68,21435.96,26441.77,19103.97,19236.89,18260.66,15850.58,15825.85,16715.31,19653.89,20590.02,23306.36,20055.7,18894.58,18687.88,18070.91,20690.93,22613.55,21823.51,20240.51,22451.18,24154.1,23128.67,19602.93,20725.11,20262.4,18545.54,20712.31,17433.03,19476.92,20585.58,20365.09,17633.54,19347.64,19542.76,18059.67,16938.29,18297.13,19339.32,19057.76,14690.9,17383.69,19050.39,18198.44,19495.41,19591.88,22034.5,20594.66,21876.29,23857.79,22112.35,22362.44,23973.65,23375.51,21560.15,22742.66
58,19692.99,20313.62,20546.12,15561.42,19522.49,20442.51,19067.38,18778.85,19185.76,16689.53,16634.17,19595.04,20494.59,16488.13,18651.66,20136.64,17542.53,17639.17,20396.65,19095.88,20961.16,23596.04,22688.66,24897.75,27361.71,22043.14,17430.11,12869.23,11887.61,16515.52,17298.0,23241.43,27339.21,18508.07,19614.78,18402.32,16453.06,15715.89,17275.28,19394.11,20866.87,24214.41,20372.32,19118.87,18351.49,18623.36,21062.06,22583.17,22676.32,20914.05,23454.79,25661.51,23345.04,19703.94,21534.65,20682.6,19293.76,21714.71,18531.59,19761.73,21043.89,20841.44,18545.0,19301.28,20113.4,18518.84,17300.17,18101.5,20355.62,18566.46,15356.6,17970.87,19348.06,18658.72,19128.88,19914.24,23110.2,21377.36,22909.6,24053.77,22677.49,23683.71,24899.64,21843.07,21625.76,22809.03
59,20193.89,21018.53,20792.55,16393.8,20212.67,20982.96,19101.37,19212.13,19100.66,17054.19,16547.14,20000.59,20323.45,16559.8,18798.81,20122.94,16949.27,18443.96,20759.43,19907.73,22126.11,24255.56,23425.47,25701.82,27824.92,22961.28,17105.64,11852.58,11997.87,17110.65,17733.05,23609.21,27390.01,18723.16,19580.5,18474.2,16383.62,15433.63,17714.95,19946.09,21552.77,24879.15,21116.53,19292.25,18647.17,19348.7,21407.32,23457.73,23684.11,21483.52,24606.78,26208.61,23953.64,20066.91,22189.77,21489.12,19957.16,22216.74,19398.55,20409.91,21158.45,21142.69,18960.73,20041.17,20626.14,18268.39,18434.45,19282.6,21013.91,18125.14,15145.03,18165.03,20175.0,18997.89,19726.39,20857.54,23294.12,21933.03,23491.16,24416.54,22956.97,24896.51,25542.32,22026.43,22321.06,23589.0
60,20886.75,21896.7,20789.04,17197.48,20651.65,21067.14,19793.85,19621.58,19389.33,17893.11,17124.28,20168.43,20410.25,17578.53,19135.84,20397.29,17814.91,18832.81,21369.66,20745.37,23170.79,24922.53,23727.4,26182.47,29699.9,23565.37,17800.79,12135.01,12683.16,18202.33,18112.75,24947.48,28393.58,19398.12,19753.58,18786.19,16787.13,16018.9,18836.6,20781.54,22384.79,25974.04,21571.56,19513.57,19181.33,20028.0,22939.11,24410.71,24180.27,22243.2,25328.2,26102.28,23997.15,20701.17,23204.43,21622.98,21008.98,22021.29,20256.2,21217.56,21905.63,21770.05,19800.16,20388.3,20421.09,18565.08,19285.98,20202.85,21511.84,18673.63,16261.69,19720.79,20463.04,18956.2,20646.64,21702.5,23693.93,21694.79,24507.51,25074.32,24048.73,25405.61,27079.27,22990.53,23222.53,23600.16
